Project_ID,Phase_Num,Phase_Name,Cumulative_Delay_Days,Cumulative_Cost_Overrun_Cr,Project_Type,Voltage_Level,Project_Location,Project_Size,Contract_Type,Planned_Duration,Total_Budget_Cr,Start_Date,Engg_%Complete,Engg_Planned_Days,Engg_Actual_Days,Engg_Planned_Cost_Cr,Engg_Actual_Cost_Cr,DPR_Status,Design_Changes,ROW_%Complete,ROW_Planned_Days,ROW_Actual_Days,ROW_Planned_Cost_Cr,ROW_Actual_Cost_Cr,Forest_Clearance,Statutory_Approvals,Supply_%Complete,Supply_Planned_Days,Supply_Actual_Days,Supply_Planned_Cost_Cr,Supply_Actual_Cost_Cr,Orders_Placed,Equip_Delivery_Status,Civil_%Complete,Civil_Planned_Days,Civil_Actual_Days,Civil_Planned_Cost_Cr,Civil_Actual_Cost_Cr,Foundations_Complete,Site_Access,Erection_%Complete,Erection_Planned_Days,Erection_Actual_Days,Erection_Planned_Cost_Cr,Erection_Actual_Cost_Cr,Towers_Erected_Pct,Structures_Complete,Stringing_%Complete,Stringing_Planned_Days,Stringing_Actual_Days,Stringing_Planned_Cost_Cr,Stringing_Actual_Cost_Cr,Conductor_Strung_Pct,Terrain_Type,Testing_%Complete,Testing_Planned_Days,Testing_Actual_Days,Testing_Planned_Cost_Cr,Testing_Actual_Cost_Cr,Trial_Run_Status,DOCO_Date,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",1,Planning/Engineering,-5,1,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",2,Approvals & ROW,25,44,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",3,Procurement/Supply,35,52,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,100,60,70,112.5,120,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",4,Site Preparation/Civil,50,60,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,100,60,70,112.5,120,1,Delayed,100,90,105,67.5,75,99,1,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",5,Erection/Construction,65,68,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,100,60,70,112.5,120,1,Delayed,100,90,105,67.5,75,99,1,100,120,135,90,98,98,1,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",6,Stringing/Cabling,68,69,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,100,60,70,112.5,120,1,Delayed,100,90,105,67.5,75,99,1,100,120,135,90,98,98,1,100,75,78,45,46,99,Flat,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Saharsa (New)",7,Testing & Commissioning,65,70,Substation,400kV,"Bihar, Saharsa",1600,TBCB,30,450,01-01-2018,100,90,85,45,46,Approved,0,100,150,180,67.5,90,0,Complete,100,60,70,112.5,120,1,Delayed,100,90,105,67.5,75,99,1,100,120,135,90,98,98,1,100,75,78,45,46,99,Flat,100,45,42,22.5,23,Successful,15-10-2021,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",1,Planning/Engineering,-5,-2,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",2,Approvals & ROW,10,51,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",3,Procurement/Supply,12,51,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,100,60,62,155,152,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",4,Site Preparation/Civil,17,54,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,96,98,1,,,,,,,,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",5,Erection/Construction,22,56,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,96,98,1,100,120,125,124,126,100,1,,,,,,,,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",6,Stringing/Cabling,19,55,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,96,98,1,100,120,125,124,126,100,1,100,75,72,62,61,100,Flat,,,,,,,,
"Eastern Region Strengthening Scheme-XXI - Establishment of 400/220/132 kV, 2x500 MVA + 2x200 MVA S/s at Sitamarhi (New)",7,Testing & Commissioning,17,56,Substation,400kV,"Bihar, Sitamarhi",1600,TBCB,24,620,17-01-2019,100,90,85,62,60,Approved,0,100,150,165,93,115,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,96,98,1,100,120,125,124,126,100,1,100,75,72,62,61,100,Flat,100,45,43,31,32,Successful,15-05-2021,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,1,Planning/Engineering,-5,-2,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,2,Approvals & ROW,25,65,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,3,Procurement/Supply,27,69,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,100,60,62,155,152,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,4,Site Preparation/Civil,32,77,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,95,98,1,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,5,Erection/Construction,37,88,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,95,98,1,100,120,125,124,125,97,1,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,6,Stringing/Cabling,38,91,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,95,98,1,100,120,125,124,125,97,1,100,75,76,62,63,99,Flat,,,,,,,,
Eastern Region Strengthening Scheme-XXI - Sitamarhi (New) - Motihari 400kV D/C line,7,Testing & Commissioning,38,92,Line,400kV,"Bihar, Sitamarhi-East Champaran",152,TBCB,24,620,01-01-2019,100,90,85,62,60,Approved,0,100,150,180,93,130,0,Complete,100,60,62,155,152,1,OnTime,100,90,95,93,95,98,1,100,120,125,124,125,97,1,100,75,76,62,63,99,Flat,100,45,44,31,31,Successful,28-05-2021,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,1,Planning/Engineering,-2,3,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,2,Approvals & ROW,13,128,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,3,Procurement/Supply,15,146,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,100,70,72,592,610,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,4,Site Preparation/Civil,30,201,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,100,70,72,592,610,1,OnTime,100,100,115,355,410,95,1,,,,,,,,,,,,,,,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,5,Erection/Construction,38,227,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,100,70,72,592,610,1,OnTime,100,100,115,355,410,95,1,100,120,128,474,500,96,1,,,,,,,,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,6,Stringing/Cabling,40,235,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,100,70,72,592,610,1,OnTime,100,100,115,355,410,95,1,100,120,128,474,500,96,1,100,80,82,237,245,98,Flat,,,,,,,,
New WR-NR 765 kV Inter-Regional corridor - 765 kV D/C Vindhyachal Pooling Station- Varanasi D/C Transmission Line,7,Testing & Commissioning,41,237,Line,765kV,"Uttar Pradesh, Prayagraj; Madhya Pradesh, Singrauli",220,TBCB,24,2368,16-10-2025,100,90,88,237,240,Approved,0,100,150,165,355,420,1,Complete,100,70,72,592,610,1,OnTime,100,100,115,355,410,95,1,100,120,128,474,500,96,1,100,80,82,237,245,98,Flat,100,45,46,118,120,Successful,15-10-2026,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",1,Planning/Engineering,-5,1,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",2,Approvals & ROW,40,84.75,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",3,Procurement/Supply,42,89.25,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,70,72,87.5,92.5,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",4,Site Preparation/Civil,72,105,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,70,72,87.5,92.5,1,Delayed,100,100,130,52.5,67.75,98,1,,,,,,,,,,,,,,,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",5,Erection/Construction,87,108.75,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,70,72,87.5,92.5,1,Delayed,100,100,130,52.5,67.75,98,1,100,120,135,70,74,100,1,,,,,,,,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",6,Stringing/Cabling,89,109.75,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,70,72,87.5,92.5,1,Delayed,100,100,130,52.5,67.75,98,1,100,120,135,70,74,100,1,100,80,82,35,36,100,Hilly,,,,,,,,
"North Eastern Region Strengthening Scheme (NERSS-VI) - Establishment of 400/220 kV, 2x500 MVA s/s at new Kohima",7,Testing & Commissioning,90,110,Substation,400kV,"Nagaland, Kohima",1000,TBCB,36,350,01-03-2017,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,70,72,87.5,92.5,1,Delayed,100,100,130,52.5,67.75,98,1,100,120,135,70,74,100,1,100,80,82,35,36,100,Hilly,100,45,46,17.5,18,Successful,15-11-2020,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,1,Planning/Engineering,2,3,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,2,Approvals & ROW,62,113,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,3,Procurement/Supply,69,125,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,100,75,82,213,225,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,4,Site Preparation/Civil,99,162,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,100,75,82,213,225,1,Delayed,100,105,135,128,165,95,1,,,,,,,,,,,,,,,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,5,Erection/Construction,119,177,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,100,75,82,213,225,1,Delayed,100,105,135,128,165,95,1,100,120,140,170,185,98,1,,,,,,,,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,6,Stringing/Cabling,124,182,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,100,75,82,213,225,1,Delayed,100,105,135,128,165,95,1,100,120,140,170,185,98,1,100,80,85,85,90,99,Hilly,,,,,,,,
North Eastern Region Strengthening Scheme (NERSS-VI) - Imphal-New Kohima 400 kV D/C line,7,Testing & Commissioning,127,184,Line,400kV,"Manipur, Imphal; Nagaland, Kohima",272,TBCB,36,850,01-03-2017,100,90,92,85,88,Approved,0,100,150,210,128,200,1,Complete,100,75,82,213,225,1,Delayed,100,105,135,128,165,95,1,100,120,140,170,185,98,1,100,80,85,85,90,99,Hilly,100,45,48,43,45,Successful,15-11-2020,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,1,Planning/Engineering,-5,1,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,2,Approvals & ROW,25,36.5,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,3,Procurement/Supply,30,43.5,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,100,70,75,87.5,95,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,4,Site Preparation/Civil,45,56,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,100,70,75,87.5,95,1,Delayed,100,90,105,52.5,65,95,1,,,,,,,,,,,,,,,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,5,Erection/Construction,60,64,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,100,70,75,87.5,95,1,Delayed,100,90,105,52.5,65,95,1,100,120,135,70,78,98,1,,,,,,,,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,6,Stringing/Cabling,62,66,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,100,70,75,87.5,95,1,Delayed,100,90,105,52.5,65,95,1,100,120,135,70,78,98,1,100,80,82,35,37,99,Flat,,,,,,,,
Transmission System Associated with LTA applications from Rajasthan SEZ Part-D - Bikaner (PG) - Khetri S/S 765 kV D/C line,7,Testing & Commissioning,64,67.5,Line,765kV,"Rajasthan, Bikaner",480,TBCB,24,350,01-01-2020,100,90,85,35,36,Approved,0,100,150,180,52.5,70,1,Complete,100,70,75,87.5,95,1,Delayed,100,90,105,52.5,65,95,1,100,120,135,70,78,98,1,100,80,82,35,37,99,Flat,100,45,47,17.5,19,Successful,04-09-2021,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",1,Planning/Engineering,2,2.6,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",2,Approvals & ROW,47,46.1,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",3,Procurement/Supply,49,53.1,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,100,70,72,80,88,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",4,Site Preparation/Civil,64,65.9,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,100,70,72,80,88,1,Delayed,100,90,105,48,60.8,98,1,,,,,,,,,,,,,,,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",5,Erection/Construction,79,78.7,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,100,70,72,80,88,1,Delayed,100,90,105,48,60.8,98,1,100,120,135,64,72.8,97,1,,,,,,,,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",6,Stringing/Cabling,81,80.9,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,100,70,72,80,88,1,Delayed,100,90,105,48,60.8,98,1,100,120,135,64,72.8,97,1,100,80,82,32,34.2,99,Flat,,,,,,,,
"Transmission System for Ultra Mega Solar Park in Fatehgarh, Distt. Jaisalmer Rajasthan - 765 kV Fatehgarh Pooling sub-station - Bhadla (PG) D/C line (to be operated at 400 kV)",7,Testing & Commissioning,82,82,Line,400kV,"Rajasthan, Jaisalmer",180,TBCB,24,320,01-04-2018,100,90,92,32,34.6,Approved,1,100,150,195,48,72.5,1,Complete,100,70,72,80,88,1,Delayed,100,90,105,48,60.8,98,1,100,120,135,64,72.8,97,1,100,80,82,32,34.2,99,Flat,100,45,46,16,17.1,Successful,15-12-2019,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,1,Planning/Engineering,-5,1,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,2,Approvals & ROW,40,84.75,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,3,Procurement/Supply,45,89.25,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,60,65,87.5,92.5,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,4,Site Preparation/Civil,60,99.75,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,60,65,87.5,92.5,1,Delayed,100,90,105,52.5,63,95,1,,,,,,,,,,,,,,,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,5,Erection/Construction,75,106.75,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,60,65,87.5,92.5,1,Delayed,100,90,105,52.5,63,95,1,100,120,135,70,77,98,1,,,,,,,,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,6,Stringing/Cabling,78,109.55,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,60,65,87.5,92.5,1,Delayed,100,90,105,52.5,63,95,1,100,120,135,70,77,98,1,100,75,78,35,37.8,99,Flat,,,,,,,,
Transmission system associated with LTA applications from Rajasthan SEZ Part-A - Ajmer (PG)-Phagi (RVPN) 765kV D/C line,7,Testing & Commissioning,79,110.3,Line,765kV,"Rajasthan, Ajmer",268,TBCB,24,350,01-01-2019,100,90,85,35,36,Approved,0,100,150,195,52.5,78.75,1,Complete,100,60,65,87.5,92.5,1,Delayed,100,90,105,52.5,63,95,1,100,120,135,70,77,98,1,100,75,78,35,37.8,99,Flat,100,45,46,17.5,18.25,Successful,06-05-2021,
